frame,cls,r_mean,g_mean,b_mean,r_range,g_range,b_range,r_var,g_var,b_var,x_average,y_average,height,width,area,entropy,r_skewness,g_skewness,b_skewness,r_kurtosis,g_kurtosis,b_kurtosis,luminance,xmin,xmax,ymin,ymax
10980,0,106.83174514200299,101.64289050822123,100.67171150971599,255,255,255,5301.357620796229,5500.345053154615,5181.9807916897935,393.950927734375,263.47955322265625,96,223,21569.778471770696,4.631683909147241,0.5037399985616625,0.4751878052800245,0.375398517871361,-0.7934086371641578,-0.7703308949690584,-0.845253236186152,102.67550011210763,282,505,215,311
10980,0,164.97076923076924,157.36027972027972,150.2827972027972,221,235,247,3560.5897749328487,4116.37005866337,4096.005060707104,870.4342041015625,259.80426025390625,143,50,7124.527941383421,4.512325835968996,-0.25628845137743167,-0.3062012991642405,-0.30070318574835264,-0.9141073721536421,-0.8468612239591469,-0.87732358355023,158.46722225174827,845,895,188,331
10980,0,103.50986842105263,86.9828947368421,83.92927631578948,237,235,222,2666.3735868248127,2579.567470567855,2343.6328271078687,1097.429443359375,194.97023010253906,95,32,3081.9225123524666,4.905212918036768,0.5286434331489808,0.5007250688856706,0.4646737105173882,-0.9377506880304818,-0.9438373597000602,-0.9246054256194385,90.27471075657894,1081,1113,147,242
10980,0,142.7961956521739,134.94202898550725,127.17028985507247,231,237,228,2336.9629927733145,2453.2701900861207,2335.6956390464134,825.9522705078125,302.6842041015625,48,23,1114.4007753822953,5.15890274007623,0.004235369804741021,-0.007286514020552274,-0.038413697223507216,-0.678413812796411,-0.7369937804348399,-0.7962374072147052,136.05069701086958,814,837,278,326
10980,0,63.42700370846893,55.352834329826685,58.23287671232877,251,249,246,2366.208646414598,2406.959440426449,2399.360662859052,195.68138122558594,275.1837463378906,73,181,13131.596244905144,4.345236061502577,1.2417440173701673,1.1907294107819761,1.0238140667119284,0.9484287113872836,0.6429029079556856,0.2173910589106609,57.27624637856657,105,286,238,311
10980,0,92.61363636363636,75.87159090909091,71.02954545454546,211,205,199,2493.5643595041342,2245.443738378097,2058.5082179752053,947.89404296875,175.29815673828125,44,20,875.0526179093868,4.786608871401284,1.2124163950668478,1.1302155482233736,1.0698387966649607,0.4387268091261496,0.29734490252506696,0.22482182574010023,79.08016409090911,937,957,153,197
10980,0,100.5899209486166,91.60622529644269,90.97307312252964,249,242,239,1679.580352958178,1982.5529454354053,2122.503474548011,1057.3994140625,193.51416015625,92,44,4122.607888726518,4.932026896180618,0.9569161623563566,1.0363742017471553,1.164997889661687,0.4431972526752861,0.6706059588180451,1.1207190473418303,93.46961035079052,1035,1079,147,239
10980,0,119.78632478632478,114.0105982905983,109.09931623931624,235,246,250,4450.155368544135,4537.315443231794,3962.2429567975005,785.326904296875,261.257568359375,130,45,5837.508195390925,4.616886456167064,0.27520340765419377,0.24152862827766147,0.13141663295082914,-1.1479457831534292,-1.1068629551661946,-1.1152074875210363,114.88383673504275,762,807,196,326
10980,0,107.39678714859438,99.91285140562249,96.95220883534137,232,245,245,2916.6120378703636,3333.8152966887587,3071.435065402169,816.8218994140625,222.0943145751953,83,30,2494.828999293968,4.644128659184638,0.6588924645176183,0.5819181094905698,0.4342166018053871,-0.7567353236395009,-0.8910797102255144,-1.07923173182048,101.28972542168675,801,831,180,263
10980,0,146.20213799805637,143.3508260447036,138.35374149659864,211,224,224,3478.120461901269,3331.9381455761522,2541.583321764084,796.3817138671875,194.83746337890625,49,21,1035.7501658396795,5.2929002074076195,0.2841204354571149,0.1992218997208872,0.04245085741150591,-1.079634645165794,-1.0510921981015933,-0.8862518431938189,143.59644003887271,785,806,170,219
10983,1,56.1991718426501,39.744927536231884,39.029813664596276,201,201,201,1243.2361069746096,985.5316254088191,973.7688834021311,61.5,254.5,69,35,2415.0,4.48504683047809,1.438599132092697,1.7696374533979589,1.843027532398961,2.1754862941481585,3.6106454393505265,4.1715189207588095,43.189894741200824,44,79,220,289
10983,1,52.483993902439025,35.245807926829265,33.64710365853659,234,222,224,1283.5965425853335,1049.9475815118863,997.8594580746247,72.0,277.0,82,32,2624.0,4.403655438147854,1.6226010176024748,2.303363216375009,2.5416521567361148,3.1858537053253757,6.536342642550633,8.000135266248837,38.793655868902434,56,88,236,318
10983,0,164.26919642857143,160.67410714285714,151.19241071428573,188,197,198,1933.0261939971322,2057.1312938456626,1962.9053888313135,932.7579956054688,300.2210693359375,56,40,2238.682633548975,5.100073728553637,0.3620094039373111,0.38104971316096153,0.42627413972742173,-0.5008684372829477,-0.5733739552596355,-0.5761716379377781,160.7544333035714,912,952,272,328
10983,0,107.04568385650224,101.84080717488789,100.87794282511211,255,255,255,5296.141877858398,5492.587325805969,5175.596882688832,393.986083984375,263.56353759765625,96,223,21520.90416395385,4.635240188897604,0.5032945526903471,0.4743602276679598,0.37472201996670484,-0.7923706156232058,-0.7702066018559703,-0.8464201161387614,102.87742095011211,282,505,215,311
10983,0,161.15061096902528,153.30520034100596,146.40096618357487,227,247,253,3548.614429152147,4035.6357530076098,3878.49679929383,868.9417724609375,255.35012817382812,138,51,6930.741682249121,4.595509630082726,-0.2091887558849924,-0.2672085677854555,-0.3233295179451531,-0.9343446371666828,-0.852843833789104,-0.8712601130483408,154.4745548167093,843,894,186,324
10983,0,103.76267942583732,87.23030303030303,84.11738437001596,239,229,220,2621.712737956241,2534.239783480735,2304.0972256943915,1097.864990234375,195.27169799804688,95,33,3060.7485198676586,4.945389859179705,0.5287347551736218,0.4970351238518784,0.46443583390855053,-0.9202177725351435,-0.9293079990095285,-0.9024972217998224,90.51899157894736,1081,1114,147,242
10983,0,142.63920454545453,135.24621212121212,126.13541666666667,228,232,224,2463.1264554278623,2547.9602129247037,2413.480715356701,828.46533203125,300.45062255859375,48,22,1069.5955960508436,5.262636079272375,-0.005258484060776367,-0.01936972773041803,-0.004191343702143398,-0.7308036515225806,-0.755849087532916,-0.722478661260447,136.16033465909092,817,839,276,324
10983,0,63.67142418661756,55.79182013505218,58.74838858195212,254,252,250,2386.098913318497,2437.8974990812067,2424.7407893002105,196.0623779296875,274.556884765625,72,181,13056.29952667281,4.366869228264006,1.239825811472212,1.1822755578341713,1.0128741270117212,0.9218513031441944,0.6026386869950326,0.17854599670736748,57.67940458103131,105,286,238,310
10983,0,93.85636856368563,76.32384823848238,71.32113821138212,207,201,192,2546.3669038858525,2326.061788985099,2152.491721197697,948.5479736328125,175.74417114257812,41,18,737.7676465613768,4.838353100122943,1.2228600748031373,1.156792164046264,1.0919186637532454,0.3810290371427021,0.25825904988735315,0.17227543088918962,79.68881341463414,939,957,155,196
10983,0,101.26379928315413,92.2516129032258,91.4884109916368,244,239,237,1671.5605174650907,1942.1352572551775,2072.653688872906,1057.33837890625,193.05055236816406,93,45,4136.025009915233,4.93747900913589,0.9305471396717885,1.010375268413274,1.1424368555213251,0.4201172356060301,0.6463971946697957,1.1239598849728667,94.111675651135,1034,1079,146,239
10983,0,119.78236914600551,113.8638085399449,110.8999655647383,246,251,250,4202.812140943647,4249.069089627236,3818.362754819769,779.570068359375,263.21771240234375,132,44,5691.888656932861,4.849908076462378,0.2810661989228246,0.23479526197840045,0.07783678081344492,-1.0640981466321093,-1.0350984258396012,-1.069946976494417,114.90780959022038,757,801,197,329
10983,0,105.36008230452676,99.11604938271606,97.29711934156379,222,232,235,2644.82548476689,3073.2482609358335,2910.0911439651836,819.4383544921875,219.80979919433594,81,30,2449.0708523783833,4.637130709004079,0.6445859205903558,0.5611831223433472,0.3966784333819114,-0.8349716016368549,-0.9118561379978236,-1.1223481024351882,100.31176152263376,804,834,179,260
10983,0,151.80243902439025,149.34634146341463,148.9670731707317,207,213,213,3588.9121891731143,3374.71175490779,2345.8562328970847,788.314697265625,192.98590087890625,41,20,854.6754845622927,5.257302107085101,0.32428390014698133,0.3010141301380155,0.06688527514216638,-1.1403912084414316,-1.0454561693762594,-0.8952085503416316,149.84091695121953,778,798,172,213
10986,1,55.50140056022409,36.95658263305322,33.984593837535016,228,226,230,1796.7588682531807,1516.0135210947096,1358.6696972906805,69.0,259.5,63,34,2142.0,4.390284079184367,1.563643134167105,2.0890497264660106,2.5852785288244235,2.27462876398549,4.604163898867806,7.522352511390249,40.68307605042017,52,86,228,291
10986,0,153.2842842842843,148.35285285285286,140.83083083083082,194,204,205,2276.749012275545,2461.961080449818,2312.4979083187295,929.901123046875,295.57696533203125,54,37,2011.4211824778467,5.006115206748112,0.44330250313363584,0.49906661240913813,0.5688526053953193,-0.4993885496930588,-0.4848086644525158,-0.41750120250558975,148.85844424424425,911,948,268,322
10986,0,107.01747010463379,101.8160033632287,100.85921150971599,255,255,255,5296.033046813302,5490.734035745884,5176.431692053841,393.97528076171875,263.59356689453125,96,223,21533.87690807227,4.636834912261821,0.5052233253901472,0.4753387557745919,0.3752652767903038,-0.7894770703635317,-0.768858157668725,-0.8449025745600878,102.85233035313902,282,505,215,311
10986,0,157.63466295609152,149.38141620284478,143.98701298701297,221,232,242,3405.4201775765773,3878.8627158669606,3777.3622308428403,866.9082641601562,251.60873413085938,132,49,6513.910848366097,4.534841227798231,-0.17834887977034197,-0.2530663621736987,-0.29974048477028314,-0.9157196138788231,-0.8255005410859928,-0.8935293092889336,150.74629466604824,842,891,185,317
10986,0,103.28782894736842,86.87763157894737,83.83717105263158,239,232,223,2644.5424834444166,2548.292262811629,2312.8086841023264,1097.5968017578125,195.2812957763672,95,32,3051.8071353212,4.888337224421694,0.5538187251219775,0.5139604294226273,0.4823864021695335,-0.9061444970931483,-0.9190912562282914,-0.894246867765963,90.14558131578949,1081,1113,147,242
10986,0,138.5921985815603,130.6578014184397,120.92553191489361,239,245,237,2571.956038428644,2727.9875100598542,2540.4802701071435,827.5391235351562,298.66607666015625,47,24,1146.9133854657412,5.261213705530106,0.13709440841431378,0.15139319994860656,0.16407476264597182,-0.7963006278547353,-0.7834837484614683,-0.7254696134149858,131.64216418439716,815,839,275,322
10986,0,63.76312154696133,55.91973603437692,58.8676335174954,246,247,245,2382.231258150354,2431.507369850545,2421.244679850938,195.92405700683594,274.4427490234375,72,181,12969.443911937065,4.368856751788301,1.2410419715008203,1.1801090337190925,1.0131948332509162,0.9278023856695374,0.5981198639564518,0.18071174015949598,57.79899886433395,105,286,238,310
10986,0,94.97236842105264,76.77894736842106,72.0421052631579,202,196,189,2417.858447022157,2253.9800831024927,2113.0587534626175,949.0,176.22500610351562,40,19,746.3526847688481,4.808921421612302,1.196435272645085,1.1163316263310326,1.0540636163013999,0.2605747713734625,0.13316385669990227,0.05501626906412005,80.30352302631579,939,958,156,196
10986,0,101.09175627240144,92.21194743130226,91.44348864994026,246,239,236,1669.960995362349,1929.345042444077,2060.0417885461643,1056.9306640625,192.80874633789062,93,45,4152.003372093663,4.945884155990839,0.933629127106056,1.0157631579859077,1.1459089228799968,0.40928341392321643,0.6469762396568113,1.1226413010714849,94.04350093189963,1034,1079,146,239
10986,0,116.60462130937098,111.25105446543188,109.96992481203007,245,255,255,4144.060803877324,4196.095599933407,3836.7227338472635,774.115478515625,266.95147705078125,133,41,5545.998215709813,4.917310555268056,0.42555473471623756,0.35609480082195455,0.18758634429213508,-0.9645069396690982,-0.9193125220949487,-1.0260353422363695,112.29631797175867,753,794,200,333
10986,0,107.28395061728395,101.08106995884773,99.47283950617285,233,246,248,2637.0452979728693,3064.9502177852464,2921.9241594269174,820.8541259765625,219.9887237548828,81,30,2431.107933120802,4.636482087965884,0.5828830834875186,0.499248650457604,0.3193141787383463,-0.8459503291597721,-0.9008768779898837,-1.1177365898655627,102.28322868312758,805,835,179,260
10986,0,153.8219512195122,152.5268292682927,151.78536585365853,224,229,231,3628.2634205829872,3356.3980606781697,2365.6417370612717,779.909423828125,194.05416870117188,41,20,817.642182983458,5.223270582594384,0.34870843561006654,0.2811632465050692,0.07283787597088766,-1.1359287872637747,-1.0481985750818272,-0.8184121768799941,152.7485831707317,769,789,173,214
10986,0,59.595991561181435,40.657524613220815,39.159985935302394,220,216,215,1571.3434579127288,1335.1724433801976,1237.605557805712,59.31736373901367,269.86956787109375,79,36,2866.8196753126103,4.648866821104131,1.2826218211135094,1.5838236962356402,1.8153989443044867,1.1870758950113167,2.182989255597759,3.316899299902941,44.573976300984526,41,77,230,309
10989,1,47.69047619047619,33.53983516483517,34.27106227106227,191,179,186,974.1193964765398,673.9233215845554,602.1893457580259,73.5,252.0,56,39,2184.0,4.385655629222563,1.74558127449335,1.8786141969841266,1.626904934550821,3.866222729542269,4.781400122717803,5.272647904083996,36.59956785714286,54,93,224,280
10989,0,107.10085014947683,101.89050822122572,100.9278774289985,255,255,255,5308.602450697091,5501.92140093764,5193.0305793511925,393.92352294921875,263.6136779785156,96,223,21545.73374339426,4.639750969166751,0.5030159804105497,0.4730548025244776,0.37363125078207227,-0.793235883143149,-0.7729989306166738,-0.8499275870517247,102.9283002008595,282,505,215,311
10989,0,159.09275147928994,151.72973372781064,145.49068047337278,227,247,254,3400.950420831775,3866.373553775373,3733.279498945274,864.081298828125,251.57598876953125,130,52,6792.334480251186,4.449071232607194,-0.1034617329501533,-0.16724703922322945,-0.19223229841338502,-0.8507751183031274,-0.7294335033152355,-0.745886879466299,152.84453926035502,838,890,186,316
10989,0,103.0203947368421,86.58125,83.54440789473684,244,232,224,2663.8206366863024,2555.133530016468,2321.3703963599387,1097.47265625,195.07904052734375,95,32,3085.4340702015907,4.901955149888797,0.5504466374007646,0.51245222260994,0.48144025396694984,-0.9086564502916272,-0.9205349070829909,-0.895858166388301,89.85561194078947,1081,1113,147,242
10989,0,138.52125100240576,130.28147554129913,120.75621491579791,217,223,231,2591.6962204077226,2616.354612738581,2528.213223203222,824.2470703125,295.3472595214844,43,29,1236.0598626881838,5.232396734878589,0.04853466086766177,0.054210513313993305,0.08855276040238734,-0.7396594501574159,-0.6651548952949708,-0.6447900988796449,131.34565653568566,809,838,273,316
10989,0,64.00759668508287,56.1420349907919,59.11540822590546,246,247,245,2378.782554322354,2428.333800892589,2420.228393648514,195.87820434570312,274.4082336425781,72,181,12933.179247421212,4.368275857760581,1.2397765965315621,1.1791986814114614,1.014281651570957,0.9188576599077964,0.5909164292532219,0.1802625805015512,58.027847061080415,105,286,238,310
10989,0,94.2560975609756,76.48536585365854,72.22317073170731,205,198,196,2736.51002379536,2345.664419988105,2237.2123899464536,949.4736938476562,176.1522979736328,41,20,779.8167812637985,4.789583017791421,1.1744285944792752,1.0936485585472102,1.0412515583911968,0.08537389261259598,-0.010585645208009531,-0.06764429518831161,79.95434207317074,939,959,155,196
10989,0,100.97586618876942,92.06188769414575,91.29868578255675,246,238,242,1665.0820937837686,1920.6635534258612,2044.044120136628,1057.27880859375,193.11048889160156,93,45,4157.5151933170855,4.96169947405079,0.9514772087720549,1.0230384954129899,1.140990686172588,0.4506065518321294,0.6803339982474372,1.1327069892489572,93.90108126642772,1034,1079,146,239
10989,0,111.9001367989056,106.81207250341997,105.91159370725035,244,253,254,4385.6996716639,4438.262733871627,4097.032711003157,767.9336547851562,267.69171142578125,136,43,5836.040005667135,4.788051110469193,0.5596323884848053,0.4853122438151066,0.30229000085323726,-0.890295033310978,-0.8520883722517674,-1.0189102401360925,107.82836164500684,746,789,199,335
10989,0,102.98536808413351,96.41472336534065,94.58573388203018,221,233,235,2784.1653094552803,3264.4192253807037,3005.7149862355327,822.9886474609375,218.1324462890625,81,27,2248.2569318674505,4.725604657507849,0.7590237234547778,0.6805194165960942,0.5239871161222306,-0.5879728773581983,-0.6565564883746595,-0.8819920248889797,97.67911522633746,809,836,177,258
10989,0,142.17558139534884,140.0267441860465,140.19883720930233,225,239,232,3615.430799080581,3538.6027731206154,2714.6453474851264,772.709228515625,194.77102661132812,43,20,853.4237115420401,5.275947309298874,0.4321834293807448,0.2854442165673137,0.009804110468155804,-0.9146217449283052,-0.8520696440465678,-0.6638343654770491,140.49578,762,782,173,216
10989,0,59.89991168678245,41.4403885781572,41.77244627612599,217,210,214,1485.8645775606624,1309.528754397142,1286.1645866857364,58.23068618774414,274.3863830566406,79,43,3387.995161121362,4.7391053828635705,1.4666439205238806,1.7499093991611212,1.8469151744164092,2.156086989928598,3.1773112394462775,3.7374061900884037,45.38697859876362,36,79,234,313
10992,1,69.25992438563327,50.6734404536862,52.540170132325144,235,231,233,1928.232061241926,1862.2189732294376,1915.162375018313,52.0,291.0,46,46,2116.0,4.831339639155924,1.224950825933886,1.3906207795115004,1.3847800193202873,1.2965550403483146,1.7261030204767867,1.6755829399507096,54.75765949905482,29,75,268,314
10992,0,107.18194133034379,101.96776905829596,101.01331278026906,255,255,255,5298.717224332615,5492.8626569812295,5185.3881355502435,393.9779052734375,263.5810241699219,96,223,21556.906260328833,4.646726520110651,0.5018947231230438,0.4718833524542868,0.37347343195917254,-0.7910900321012675,-0.7719490637901143,-0.8479192194156604,103.00696436846039,282,505,215,311
10992,0,156.50014467592592,149.29224537037038,143.16449652777777,218,238,242,3220.603298590136,3638.2745463471792,3474.055840197871,864.4468994140625,248.43572998046875,128,54,6844.462251160294,4.5026626881262315,-0.1292820921303393,-0.20892858331719105,-0.2376852998589601,-0.8555021069668407,-0.7150543827420908,-0.7410572198669825,150.38211328125,837,891,184,312
10992,0,103.19362041467305,86.69186602870813,83.65167464114832,243,236,228,2616.459799811261,2519.735356486041,2279.8850490296977,1097.995361328125,194.8919219970703,95,33,3102.167659163475,4.940611795076061,0.5666832905432347,0.527882373616642,0.4920078323955022,-0.8544572480604917,-0.8723951713286691,-0.8578624973334699,89.97929103668261,1081,1114,147,242
10992,0,142.45902777777778,134.13680555555555,126.04375,237,250,244,2635.8899879436653,2713.4972564621853,2465.434891493071,820.8438720703125,292.3262939453125,45,32,1437.8336958251894,5.1194626106987675,-0.1509512048512199,-0.12291772480954315,-0.08085548153294389,-0.780713621835607,-0.7213028793886229,-0.648342937843597,135.32176847222223,804,836,269,314
10992,0,64.20994475138122,56.34254143646409,59.28391651319828,249,251,249,2378.659115343683,2428.2870545600767,2417.253031683654,195.78314208984375,274.38427734375,72,181,12921.481032560114,4.380629536598887,1.2422095203948593,1.1827698776135491,1.0182194067542907,0.940497334078954,0.6138777926426169,0.2046772795488896,58.226437783916516,105,286,238,310
10992,0,96.88552631578948,78.78815789473684,73.7921052631579,196,190,197,2928.0724220914135,2548.716965027705,2379.859411357337,949.69775390625,176.22955322265625,40,19,755.9111661259085,4.81193748165355,1.114522362852873,1.074169046035202,1.0532642139008048,-0.1442720525399297,-0.18232279143922536,-0.17238623441614065,82.27363328947368,940,959,156,196
10992,0,100.65831758034027,91.65051984877127,90.86554820415878,240,239,239,1654.3289052980058,1901.5510677826926,2025.8304576862486,1057.6669921875,193.4381103515625,92,46,4231.677521243691,4.933572496510762,0.9588128176569048,1.033367701055748,1.156561067036071,0.45318775185414095,0.6933617098647495,1.17589206388228,93.50808041115313,1034,1080,147,239
10992,0,117.4209486166008,111.98320158102767,109.78030303030303,250,254,254,4662.49572716332,4678.690099894766,4106.827886074222,765.5023193359375,271.7073974609375,138,44,6209.333571018651,4.664484996539903,0.4510935331632761,0.4026445791333674,0.24744282963018358,-1.0597823812950695,-0.9676997191450081,-1.0036471390281616,112.97989384057972,743,787,202,340
10992,0,105.78425925925926,101.00694444444444,99.11203703703704,243,254,247,2819.860863340185,3324.1874517747,3009.654114369021,824.9260864257812,217.45899963378906,80,27,2197.529279500246,4.760338467555422,0.6493741745346444,0.5658705235845928,0.44448018222894276,-0.6881455040426521,-0.772221754715078,-0.8997213149197711,101.88550101851853,811,838,177,257
10992,0,136.19078947368422,136.80789473684212,140.83552631578948,223,238,233,2802.1070204293615,2662.270990304712,2002.821632617729,764.8486938476562,194.37490844726562,40,19,777.1434288695455,5.155392396319295,0.48775012842709303,0.20827496628360412,-0.17782406908952175,-0.5023374170426629,-0.3806804389324281,-0.0020617302613894495,136.96715210526318,755,774,174,214
10992,0,63.74122807017544,45.50877192982456,47.45584795321638,235,231,235,1406.2631540473938,1334.1581101877373,1366.043957029517,53.07752227783203,276.3680725097656,76,45,3375.9620669743163,4.685060542067382,1.6323395161894456,1.7786422280843086,1.7136224920917416,3.1668513873290856,3.764118256730197,3.6093539745928354,49.523553040935674,30,75,238,314
10992,0,131.26960784313727,124.13398692810458,114.20969498910675,200,208,218,2392.2895120466505,2485.667232688287,2294.6341325867047,923.5218505859375,288.10479736328125,51,36,1827.2381784766912,5.0653680019473555,0.41934919130870996,0.433460360661196,0.4726146307192577,-0.6601012827958059,-0.6225557913511457,-0.5315366178743575,124.93476492374728,905,941,262,313
10995,1,70.265,52.088181818181816,54.20727272727273,231,231,234,1839.157502272733,1689.5704057851153,1749.8461289256602,44.0,294.0,44,50,2200.0,4.716587163826059,1.1096818166633047,1.3751168430589078,1.363952102736171,1.267815914194026,2.183665073038318,2.0632338736519102,56.103542136363636,19,69,272,316
10995,0,107.22669095665172,102.05927690582959,101.10173766816143,255,255,255,5300.506580193998,5500.161331166239,5191.684436442321,393.83935546875,263.6529541015625,96,223,21557.82023105491,4.643457643374099,0.5030371943985424,0.4724263771735171,0.3741476272966526,-0.790605411107125,-0.7724053081855002,-0.8485898467203103,103.08831381259341,282,505,215,311
10995,0,156.5054644808743,148.5994856959177,142.92430086788815,214,229,236,3233.9908894580158,3646.433930947266,3469.512591724313,864.1644287109375,246.35150146484375,122,51,6177.870671421289,4.451122632428199,-0.11198800583497348,-0.1968567627803915,-0.23493581653818812,-0.849081199201295,-0.734969266144414,-0.765737590006085,149.87032536162008,838,889,185,307
10995,0,101.68359133126935,85.35263157894737,82.36006191950464,242,242,233,2486.0088638825214,2409.439428059303,2199.091717643229,1097.6146240234375,194.97296142578125,95,34,3185.97922693938,4.965245660347932,0.6284643962531704,0.5727266067893962,0.5406194943557473,-0.689840175241903,-0.7554420549937619,-0.7374216492795886,88.60719625386997,1080,1114,147,242
10995,0,144.06730158730159,135.3720634920635,127.49015873015873,225,229,233,2711.526899067777,2756.5891878054913,2528.677839657348,819.05908203125,290.12530517578125,45,35,1605.5012528523803,4.976605104638812,-0.21870819681046647,-0.21696181136298281,-0.22660536194056083,-0.8050600535911872,-0.7354683972527609,-0.6457789757917682,136.65151625396825,801,836,267,312
10995,0,64.41592094000467,56.74289938526185,59.73013773247218,246,247,245,2407.7231268053806,2456.495256366893,2449.9735520703434,195.59278869628906,274.4719543457031,71,181,12862.117226132657,4.366100961851871,1.2310308774548173,1.1656057501343415,1.0000271321699017,0.8836228126288819,0.5445845808759797,0.14168115798669012,58.58879635047856,105,286,238,309
10995,0,93.24646983311938,75.10911424903723,70.77663671373556,207,200,196,2882.907160195172,2534.3513803451024,2392.448183296781,949.800048828125,174.96334838867188,41,19,787.4148908285424,4.803575556130071,1.1688578417079676,1.112627578963494,1.0752843202385252,0.014871181399953581,-0.04293668533937689,-0.0589436715126177,78.65093068035944,940,959,154,195
10995,0,100.5755928853755,91.53656126482214,90.8947628458498,247,239,242,1680.228475439007,1955.8039992422953,2087.567482453631,1057.5858154296875,193.3948211669922,92,44,4119.770374178886,4.97397183236326,0.9856773450797711,1.0492765312175738,1.1635508198560511,0.5040015444781383,0.6801268017091493,1.1146370046335283,93.41108181818183,1035,1079,147,239
10995,0,119.42503912363067,112.95007824726135,109.8491392801252,251,255,254,4684.87317585928,4741.616443655836,4061.174424141798,763.048095703125,274.82391357421875,142,45,6354.2768506919965,4.66343850631055,0.3683996286009696,0.360018790884247,0.2613936319696328,-1.1162433856770844,-1.007098044886712,-0.9469452889354044,114.10242973395931,740,785,203,345
10995,0,103.75357142857143,98.59285714285714,97.653125,225,230,230,2771.8205229591813,3261.6511989795895,3009.3551241629602,826.3515625,216.5474395751953,80,28,2217.392882199958,4.784344674586809,0.6926821638062016,0.5822867375219886,0.4816543016943614,-0.5473230425390168,-0.7036766135056718,-0.8630773569929522,99.62175424107143,812,840,176,256
10995,0,122.94380952380952,120.78095238095239,129.01238095238097,231,231,239,2175.948271201817,2093.327256235832,1969.7550848072592,754.7677612304688,199.6199951171875,50,21,1027.8780901953578,5.120193430631928,0.07411783445780282,-0.09470446069430637,-0.06885615878605734,-0.8664887899841633,-0.5963515994919666,0.3452327513063249,121.83404552380954,744,765,174,224
10995,0,60.45710144927536,43.52579710144928,46.009855072463765,231,231,234,1291.955985801299,1215.4325229153494,1268.9726565007386,46.5959587097168,276.8189392089844,75,46,3420.6888343394967,4.612584365396022,1.7761873556061711,1.9240342614667199,1.8416435058946687,4.09145259130223,4.973165377517051,4.571262566492205,47.302799855072465,23,69,239,314
10995,0,130.6042857142857,122.34904761904762,112.67238095238095,210,213,205,2563.0038863945556,2573.3557848072624,2321.9145705215406,922.1763916015625,285.271728515625,50,42,2074.577467141673,4.979345300290609,0.43096822116243927,0.4393623938506023,0.4546845727521676,-0.6366535858582028,-0.5955479272799034,-0.521881104678783,123.40559804761905,901,943,260,310
10998,1,66.96639566395665,48.85094850948509,50.822764227642274,227,226,226,1758.4769195290958,1590.312200997357,1643.7577473725946,40.5,294.5,41,45,1845.0,4.642712925447708,1.1735518356360157,1.4762455929889013,1.4742649710924163,1.3483641825368542,2.4554804837943696,2.3802543885064606,52.84264894308943,18,63,274,315
10998,0,107.37812967115097,102.20693198804186,101.26718983557548,254,255,255,5288.03382101618,5488.440923546753,5179.349106602235,393.90313720703125,263.6378479003906,96,223,21529.735404253006,4.647965382134361,0.5017218834949672,0.4714975978363207,0.3727502129236181,-0.7902018224566474,-0.7714470807392311,-0.847955573693222,103.23805608650972,282,505,215,311
10998,0,156.91940615058326,148.92912689996464,143.00671615411807,214,231,247,3468.4731794281447,3951.9834888453606,3738.7086858936095,862.8692626953125,246.73553466796875,123,46,5639.265387497842,4.4946207583695115,-0.07841796618929646,-0.1392894440723366,-0.1657715588513652,-0.9494098555970227,-0.8455931743427034,-0.8706292966588056,150.20005542594558,839,885,185,308
10998,0,101.35763888888889,84.8532196969697,82.30397727272727,249,238,231,2442.998041394847,2396.65617018912,2181.570160948977,1097.164794921875,195.24032592773438,96,33,3219.041414855048,4.954560085795266,0.6425897557731507,0.591936341741197,0.5308674522500911,-0.6407338379568088,-0.7104284164724342,-0.720902766603313,88.17660839646466,1080,1113,147,243
10998,0,144.8001443001443,137.2135642135642,128.47691197691196,229,231,220,2460.607243846427,2567.423365795664,2320.6996833934068,816.20556640625,288.1451721191406,42,33,1374.3933135420084,4.9635213915988,-0.29263699192323345,-0.2728275619782508,-0.3103874520996673,-0.6118511909553597,-0.5322356305577394,-0.46434419772395774,138.19579985569987,799,832,267,309
10998,0,64.22723132969034,56.553885853066184,59.493169398907106,247,249,246,2366.3181291286464,2413.120806090249,2403.2992854618255,194.34982299804688,274.4026794433594,72,183,13040.735673056915,4.396426744548131,1.2536771784197323,1.1781941374929894,1.0098620437602928,0.9752236069481319,0.6183651880951739,0.19953228220122599,58.396394110503955,102,285,238,310
10998,0,90.6392811296534,72.98973042362003,68.69704749679076,199,192,195,2532.754349162301,2205.745722520392,2066.840183837277,950.123291015625,175.1761016845703,41,19,762.3745533637702,4.756650291314413,1.3304096696379955,1.2642708943812484,1.2366508770015119,0.6355463017370626,0.5308299120051312,0.5439529188288823,76.43075750962772,940,959,154,195
10998,0,101.07096774193549,92.09534050179211,91.27144563918758,247,239,242,1669.9483685975283,1938.0690463894373,2051.62524199615,1057.159423828125,193.92782592773438,93,45,4206.8270743545145,4.9726407646916,0.9749864181025669,1.0364384226852381,1.161291888134275,0.5054090868507934,0.6810391243985041,1.161636477429795,93.9432584707288,1034,1079,147,240
10998,0,112.11929012345679,104.80802469135803,100.8104938271605,247,255,255,4469.718022952821,4540.31283683889,4016.861926916637,756.7340087890625,275.3385925292969,144,45,6440.613578438759,4.774307282423737,0.5284063431456135,0.54344458858938,0.47316810662120895,-0.9278337547107474,-0.8253904521230502,-0.8291151790621845,106.07344662037038,734,779,203,347
